,gameId,Win,TotalGoldDiff,AvgLevelDiff,TotalAssistDiff,Kill,Death,TotalMinionDiff,TotalJungleMinionDiff,FirstTower,TowerKillDiff,HeraldDiff,FirstDragon,TotalWardsKillDiff
9523,4059081446,1,10654,1.5999999999999996,26,29,10,71,15,1,4,0,1,3
9524,4114655978,0,-10385,-2.0,-19,9,25,-21,-63,-1,-3,0,-1,2
9525,4150831949,0,-6687,-0.5999999999999996,-23,21,32,15,30,-1,-9,-1,-1,-14
9526,4139297621,0,-2673,-1.0,-22,8,14,46,-25,1,0,0,-1,-10
9527,4144540509,0,-8754,0.20000000000000107,-3,9,15,-88,-1,-1,-10,0,-1,-3
9528,4075858802,1,12569,0.8000000000000007,8,34,21,50,140,1,11,1,-1,35
9529,4180716419,1,11582,1.4000000000000004,20,27,16,33,66,1,9,1,-1,11
9530,4153977743,0,-16597,-1.200000000000001,-35,29,47,-68,-99,-1,-9,-1,-1,-20
9531,4186483601,1,12741,0.20000000000000107,33,38,17,17,104,1,10,-1,1,11
9532,3964709830,1,3744,0.7999999999999989,21,31,25,-46,-36,-1,3,1,1,-2
9533,4202212296,1,4953,0.5999999999999996,4,17,7,47,13,1,2,0,-1,-3
9534,4211649487,1,7184,0.0,-6,40,42,-23,108,1,8,1,1,2
9535,3974671330,1,8328,1.0,15,27,13,41,-19,1,6,1,-1,-4
9536,4179143681,0,-8817,-2.0,-22,15,26,-52,-3,-1,-4,-1,-1,-1
9537,3971001348,1,13825,1.799999999999999,12,35,19,-6,90,1,8,1,1,-1
9538,3978865720,0,-11925,-1.0,-29,25,34,-65,-83,-1,-9,0,1,-7
9539,4020808761,1,12125,1.799999999999999,18,28,10,129,40,1,5,0,1,12
9540,4053314625,0,-8452,-1.8000000000000007,-28,29,39,-78,-14,1,-4,-1,1,9
9541,4079529036,1,10106,0.8000000000000007,12,38,21,11,18,1,8,0,1,1
9542,4130909270,1,13177,0.7999999999999972,30,43,31,68,149,1,6,1,1,3
9543,4112559190,1,10765,1.3999999999999986,24,25,13,-24,33,1,7,1,1,-16
9544,4179668054,1,12502,1.4000000000000004,45,26,4,-13,-4,1,5,0,-1,5
9545,4144540827,0,-11111,-2.4000000000000004,-21,11,22,-153,-62,-1,-5,-1,-1,-15
9546,4179143902,1,9644,1.6000000000000014,17,33,14,-25,48,1,5,1,1,0
9547,4041256161,0,-10751,-1.3999999999999986,-15,12,24,-121,-39,-1,-6,0,-1,-1
9548,4018711862,1,6855,0.7999999999999989,28,20,8,15,0,1,3,0,1,0
9549,4115705148,1,11428,1.200000000000001,22,38,15,23,79,1,5,0,1,2
9550,4081102149,0,-6353,-1.1999999999999993,-28,26,34,-115,-8,-1,-2,1,-1,-16
9551,4118850895,1,8480,1.1999999999999993,26,16,7,92,-8,1,3,0,1,4
9552,4163415395,1,7905,1.799999999999999,24,36,31,40,48,1,1,-1,1,-10
9553,4172328296,1,12364,1.0,13,23,7,41,52,1,7,0,-1,17
9554,4095257974,1,5304,0.6000000000000014,25,32,28,94,11,1,2,-1,1,-5
9555,4196445570,1,4952,1.5999999999999996,19,20,11,19,7,-1,1,0,1,4
9556,4167609732,1,8642,1.0,27,28,16,33,-18,1,6,0,1,-5
9557,4073237904,1,14200,1.799999999999999,29,29,8,73,65,1,4,0,-1,5
9558,4074286527,0,-9053,-1.4000000000000021,-59,30,47,61,22,1,-2,-1,-1,9
9559,4257263048,1,13140,1.1999999999999993,30,29,17,5,74,1,9,1,1,1
9560,4135628235,1,4464,0.5999999999999996,9,24,14,33,10,1,3,0,1,0
9561,3973099000,1,1565,0.0,-20,32,41,79,5,1,3,-1,1,-51
9562,4106792621,0,-5493,-0.5999999999999996,0,42,39,-60,-25,-1,-2,0,1,1
9563,4074811194,1,9216,1.3999999999999986,21,24,11,-23,98,1,3,0,1,5
9564,4052266836,0,-10051,-2.0,-6,15,23,-114,-22,1,-6,0,-1,-9
9565,4170755927,1,15687,1.8000000000000007,20,27,6,134,31,1,8,0,1,7
9566,4195397495,0,-8583,-1.0,-28,13,24,-36,-79,-1,-4,-1,-1,-4
9567,4146638733,1,11822,1.5999999999999996,25,31,13,79,58,1,7,0,1,9
9568,3961565084,0,-10946,-1.8000000000000007,-8,5,12,-163,-28,-1,-8,0,-1,-6
9569,3951603620,1,4257,-0.1999999999999993,14,23,21,0,-1,1,6,-1,-1,9
9570,4086345651,0,-4673,-0.8000000000000007,-7,6,12,-27,-11,-1,-2,0,-1,-6
9571,4216893365,1,10000,1.0,6,30,21,103,18,1,9,0,1,8
9572,4128288767,1,11642,1.5999999999999996,37,31,11,59,17,1,5,0,-1,0
9573,4082151426,0,-8842,-0.40000000000000036,-7,25,33,-43,-36,-1,-5,0,-1,-6
9574,4088442913,1,7037,1.0,27,20,10,-48,18,1,7,0,1,3
9575,4205883447,1,7654,0.6000000000000014,14,30,12,-18,104,-1,7,-1,1,13
9576,4073238652,1,7096,0.8000000000000007,8,32,21,21,55,-1,6,0,-1,4
9577,4165513415,1,10852,1.0000000000000018,30,32,16,82,50,-1,6,-1,1,4
9578,4101550314,1,15439,2.4000000000000004,46,43,11,57,46,1,8,1,1,-4
9579,4219515131,1,8641,1.5999999999999996,1,15,11,174,24,1,5,0,1,-1
9580,4081627467,0,-8033,-1.0,-29,25,32,-36,2,-1,-6,-1,1,-20
9581,4167086528,0,-10957,-1.5999999999999996,-17,10,23,-39,-63,-1,-4,0,-1,-11
9582,3716198951,0,-7180,-2.000000000000001,-4,7,14,-39,-75,-1,-5,0,-1,-6
9583,4206932614,1,9796,1.1999999999999993,6,41,27,150,24,1,5,0,-1,-2
9584,4131435171,0,-9226,-1.1999999999999993,-5,22,25,-28,-29,-1,-8,-1,-1,-4
9585,4006130339,1,13482,1.0,36,46,29,40,41,1,9,0,-1,5
9586,4190679718,1,11889,1.8000000000000007,13,23,11,81,19,1,8,0,-1,-5
9587,4132483779,1,10608,1.799999999999999,36,25,12,16,55,1,7,0,1,5
9588,4169708246,1,14755,1.5999999999999996,34,33,11,44,78,1,5,0,1,-1
9589,4102075110,1,9478,1.1999999999999993,23,21,7,66,2,1,4,0,1,12
9590,4152406784,1,12692,1.799999999999999,35,31,8,23,38,1,4,0,1,1
9591,4184912646,0,-7315,-1.6000000000000005,-5,10,10,-153,-6,-1,-7,0,-1,4
9592,4159222535,0,-3590,-0.7999999999999989,0,14,17,32,-52,-1,-2,0,-1,4
9593,4192252715,0,-9608,-1.1999999999999993,8,26,23,-50,-73,-1,-6,-1,1,13
9594,3813716788,1,3633,0.5999999999999996,16,25,36,-19,-75,-1,3,-1,-1,-7
9595,4185961276,0,-10492,-2.0,-19,12,25,-73,-15,-1,-5,-1,-1,-10
9596,4012946285,0,-6561,-1.200000000000001,-14,25,36,3,-31,1,-4,-1,-1,1
9597,3986207605,1,8461,0.8000000000000007,18,22,8,51,2,1,2,0,1,6
9598,4159747023,1,13634,2.0,29,30,3,54,20,1,6,0,0,-2
9599,3971003349,0,-10381,-1.5999999999999996,-26,23,34,-71,-9,-1,-6,-1,-1,-5
9600,4088968161,1,9444,1.5999999999999996,28,23,8,22,22,1,2,1,1,-10
9601,4092113931,0,-5167,-1.4000000000000004,-8,18,22,19,-27,1,-2,-1,1,-5
9602,4192777276,0,-12489,-1.5999999999999996,-35,11,33,-30,-36,-1,-4,0,1,6
9603,4069569613,1,9811,1.200000000000001,18,34,19,76,43,1,4,0,-1,-5
9604,4129338510,1,7072,1.0,18,18,6,41,49,1,1,0,1,3
9605,4188583061,0,-3281,-0.8000000000000007,15,48,49,-3,31,-1,-3,1,1,0
9606,4197496000,1,8686,1.8000000000000007,28,27,14,23,3,1,3,1,1,1
9607,4142445783,1,10746,1.1999999999999993,29,22,11,70,53,1,10,1,1,26
9608,3967857880,0,-12176,-1.5999999999999996,-29,8,24,-17,-23,-1,-7,0,0,-5
9609,3999315165,1,8571,1.0,11,15,4,38,-4,1,3,0,-1,1
9610,3921196298,1,10992,1.1999999999999993,11,31,23,46,13,1,4,1,1,17
9611,4024481108,1,15385,0.7999999999999989,41,44,19,80,92,1,10,-1,1,18
9612,4095260009,0,-997,-0.3999999999999986,-24,25,32,91,41,-1,1,-1,-1,9
9613,4176524723,1,13891,1.799999999999999,18,28,11,85,59,1,10,1,-1,9
9614,4105745861,0,-13623,-1.0,-45,36,59,-131,-14,-1,-7,0,-1,3
9615,4156601861,1,7600,1.5999999999999996,11,29,24,37,16,1,5,1,-1,2
9616,3983586822,0,-5705,-1.4000000000000004,-19,18,28,13,-25,1,-1,-1,1,18
9617,4176524867,0,-10102,-1.3999999999999986,-25,9,24,-79,2,-1,-6,0,-1,-12
9618,3976246887,1,10944,1.4000000000000004,27,25,9,30,15,1,4,0,1,-1
9619,4190680724,1,8744,0.8000000000000007,20,16,7,33,-26,1,7,0,1,3
9620,4157650601,1,7807,1.4000000000000004,28,40,30,-130,46,1,6,1,1,14
9621,4081628855,1,6157,0.40000000000000036,43,26,15,-64,-40,1,3,0,1,7
9622,4257265352,1,11825,1.200000000000001,23,27,9,98,55,1,5,0,1,8
9623,4172330745,0,-3392,-1.0,22,28,24,-11,-43,1,-5,-1,1,7
9624,4234196743,0,-10508,-1.4000000000000004,-24,19,28,-71,4,-1,-8,1,1,-13
9625,4097357594,0,-7138,-2.0,-19,10,20,-24,-37,1,-1,-1,-1,-6
9626,4116231965,0,-799,-0.3999999999999986,-15,25,29,-114,29,1,3,-1,-1,3
9627,4195399467,0,-7337,-1.4000000000000004,-12,8,22,-52,0,-1,-2,0,-1,-5
9628,4085298991,0,-7294,-1.0,-41,11,23,-27,8,1,-7,-1,1,-9
9629,4081629001,1,6728,1.0,6,13,5,74,-8,1,2,0,1,0
9630,4210079572,0,-16200,-2.0,-31,14,39,-46,-83,-1,-8,-1,-1,-6
9631,4101027694,1,11578,2.0,24,25,9,113,16,1,4,0,1,3
9632,4204312445,1,12258,1.8000000000000007,4,30,13,42,97,1,7,0,1,1
9633,4183865280,0,-4188,-1.4000000000000004,-25,22,28,26,-15,1,0,-1,1,13
9634,4054890437,0,-6164,-0.6000000000000014,-24,37,43,-55,-13,-1,-2,-1,-1,3
9635,4181768151,0,-5302,-1.3999999999999986,-23,25,32,36,-23,1,-2,-1,-1,5
9636,4067997727,1,475,0.6000000000000014,27,45,34,-94,-22,-1,-3,-1,-1,-1
9637,4151359608,0,-12346,-1.4000000000000004,-22,21,33,-78,-11,-1,-8,-1,1,-7
9638,4084775112,1,9188,1.8000000000000007,28,31,20,-27,68,1,7,1,1,-4
9639,4171282651,1,6928,1.200000000000001,-3,35,31,91,56,-1,5,1,1,-8
9640,4101028075,1,9627,1.1999999999999993,16,19,9,84,32,1,4,0,1,8
9641,4192778734,1,11769,1.4000000000000004,9,30,16,120,16,1,4,0,-1,-2
9642,4176525873,1,10083,1.0,22,28,14,109,14,-1,7,0,1,20
9643,4170234436,0,-11840,-2.0,-12,12,30,7,-63,-1,-9,-1,-1,-13
9644,4092639843,0,-11371,-1.5999999999999996,-8,15,27,-67,-80,-1,-6,-1,-1,-4
9645,4171283046,1,12483,1.799999999999999,16,23,11,-13,29,1,11,1,-1,-5
9646,4225284750,1,101,-0.5999999999999996,-14,25,28,60,-25,1,5,-1,1,18
9647,4113611409,0,-6408,-1.200000000000001,-66,25,42,67,58,1,0,-1,-1,2
9648,4135631562,1,667,0.1999999999999993,27,30,23,9,-62,1,0,-1,1,-9
9649,4075862862,0,-7542,-1.8000000000000007,-30,19,27,-4,12,1,-5,-1,-1,14
9650,4204837723,1,10300,1.200000000000001,10,18,8,152,19,1,4,0,1,5
9651,4099980125,0,-13673,-1.8000000000000007,-30,5,20,-73,-24,-1,-10,-1,-1,1
9652,4128291778,1,7521,1.0,1,21,14,57,38,1,5,0,1,1
9653,4084251591,1,2056,0.0,4,30,31,36,47,1,2,-1,-1,6
9654,4085300217,0,-12408,-1.6000000000000014,-28,13,30,-11,-54,1,-9,-1,-1,-8
9655,4172332173,1,10288,2.0,21,17,2,98,14,1,4,0,1,14
9656,4091591845,0,-5130,-1.0,-12,5,14,10,-50,-1,-2,0,1,-9
9657,4127243429,1,12320,1.1999999999999993,21,35,13,140,50,1,5,0,1,1
9658,4172332295,0,-9932,-1.5999999999999996,8,42,45,-98,-75,1,-3,0,1,-16
9659,3971005813,1,10530,1.5999999999999996,28,39,34,-3,43,1,8,1,1,3
9660,4172332427,1,12905,1.1999999999999993,20,29,10,76,42,1,4,0,-1,7
9661,4080057751,0,-10674,0.0,21,37,43,9,-173,-1,-4,-1,-1,-2
9662,4068523491,1,12723,2.200000000000001,20,15,3,146,47,1,6,0,1,2
9663,4157128175,0,-12301,-1.1999999999999993,-26,19,28,-45,-67,-1,-7,-1,1,-1
9664,4120428024,0,-10292,-1.3999999999999986,-15,12,27,-33,-56,-1,-7,-1,-1,-9
9665,4139302392,0,-11398,-1.6000000000000014,-17,13,21,-144,-21,-1,-8,0,-1,3
9666,4200644102,1,5811,0.8000000000000007,20,25,19,-181,-25,-1,7,1,-1,-14
9667,4129340958,0,-7269,-1.4000000000000004,-20,19,25,-33,31,-1,-4,-1,-1,-21
9668,4221615649,1,10212,0.8000000000000007,20,58,46,10,-48,-1,1,0,1,-6
9669,4092116566,1,14328,2.0,32,30,8,3,58,-1,8,1,-1,5
9670,4086873743,1,11053,1.1999999999999993,25,29,14,-33,67,1,7,1,1,2
9671,4186488599,1,9168,1.3999999999999986,18,42,24,-42,-30,-1,7,1,-1,-13
9672,4142448449,0,-9571,-1.1999999999999993,-22,18,30,-61,-65,1,-7,-1,-1,-9
9673,4067999645,1,9511,1.0,15,22,9,17,22,1,4,0,1,0
9674,4038639536,1,8815,1.0,9,23,9,-8,26,1,5,0,-1,22
9675,3984113621,0,-7175,-1.5999999999999996,-10,19,24,-46,-33,-1,-4,-1,-1,-21
9676,4163420123,1,5985,1.5999999999999996,34,29,16,-32,13,-1,3,0,-1,1
9677,4110991345,0,-11145,-2.1999999999999993,-36,8,19,-96,-45,1,-6,0,1,-4
9678,4181770251,1,6329,1.0,13,27,18,2,15,1,1,0,1,4
9679,4148215841,0,-14142,-2.799999999999999,-46,12,37,23,-42,1,-10,-1,1,17
9680,3942170794,0,-9244,-2.1999999999999993,-21,18,31,-17,-74,1,-2,-1,-1,-17
9681,3918577868,0,-7900,-1.5999999999999996,-19,16,29,-35,-20,-1,-2,-1,-1,-4
9682,4123050236,1,10294,1.1999999999999993,22,25,12,120,16,1,3,0,1,6
9683,4080058763,1,13131,1.799999999999999,49,32,17,38,77,-1,9,1,-1,7
9684,4198547900,1,15984,2.5999999999999996,27,40,14,100,60,1,8,1,-1,11
9685,3998270012,0,-4888,-1.0,-20,9,23,16,-1,1,-2,0,-1,-9
9686,4083204718,1,10861,1.0,31,23,12,15,36,1,9,0,-1,-3
9687,4188062491,0,-11179,-1.0,-6,24,36,-61,-53,-1,-7,0,1,2
9688,4020814629,1,16510,2.200000000000001,15,23,8,176,66,1,10,0,1,10
9689,4077437736,1,12760,1.799999999999999,27,25,6,101,60,1,3,0,1,0
9690,4199596842,1,15157,2.1999999999999993,44,36,15,52,95,1,7,1,-1,8
9691,4153459499,1,13149,1.5999999999999996,43,35,17,32,-6,1,4,1,1,15
9692,4198548295,1,15644,2.1999999999999993,26,20,3,117,36,1,9,0,1,3
9693,4108370817,1,7859,1.7999999999999998,2,13,6,143,15,1,5,0,1,0
9694,4155032469,0,-6362,-1.200000000000001,-10,6,14,-43,-16,-1,-2,0,-1,2
9695,3980444620,0,-4945,-1.0,-12,2,12,8,13,0,0,0,0,3
9696,4015571955,0,-11230,-1.0,0,21,33,-34,-57,-1,-7,-1,-1,-12
9697,3496526888,1,8633,0.8000000000000007,12,19,8,20,23,1,4,0,1,2
9698,4136682551,0,-11694,-0.8000000000000007,-32,61,79,-33,-52,-1,-9,-1,-1,-4
9699,4135634000,1,8452,1.5999999999999996,23,38,30,94,16,-1,3,1,-1,3
9700,4076389577,0,-7679,-1.4000000000000004,-11,5,14,-80,-22,-1,-3,0,-1,-5
9701,4030776590,0,-18833,-2.200000000000001,-31,19,43,94,-37,1,-7,-1,-1,-10
9702,4139828501,1,7937,0.8000000000000007,15,25,17,56,6,-1,6,1,1,15
9703,4109944212,0,-12667,-1.5999999999999996,-19,11,24,0,-50,-1,-8,-1,1,-20
9704,4260414928,1,7181,0.8000000000000007,31,46,30,51,44,1,2,-1,-1,-12
9705,4191733211,1,9767,1.4000000000000004,24,30,20,33,42,1,4,1,-1,14
9706,4148741662,1,8284,1.4000000000000004,37,24,7,-78,42,-1,6,1,1,-4
9707,3499148886,0,-4811,-0.20000000000000107,10,21,32,29,3,-1,-9,0,1,7
9708,4129343077,1,7858,0.8000000000000007,4,11,4,88,7,1,4,0,1,3
9709,4166043306,1,10430,1.8000000000000007,29,30,17,-8,-49,1,9,1,1,20
9710,4134061776,1,13700,1.5999999999999996,31,28,6,39,4,1,9,0,1,11
9711,4077962982,0,-10840,-2.0,-30,10,22,-34,-71,-1,-7,0,-1,0
9712,4184393511,0,-9923,-1.6000000000000014,-30,17,26,-27,-81,-1,-2,-1,-1,-12
9713,4112041846,1,9505,1.1999999999999993,17,24,12,-11,68,1,6,0,-1,5
9714,4120430468,1,9272,1.4000000000000004,16,37,23,-2,78,1,6,1,1,4
9715,4058564624,1,7076,0.6000000000000014,37,36,16,-79,41,1,4,0,-1,-13
9716,4099983377,1,11960,1.6000000000000014,20,21,8,84,63,1,4,0,1,8
9717,4200122402,1,11943,2.0,33,40,24,40,46,1,3,1,-1,-9
9718,4130392117,0,-9441,-1.5999999999999996,-34,7,23,87,-35,-1,-7,-1,-1,1
9719,4014000307,0,-7719,-0.8000000000000007,-24,27,43,34,4,-1,-5,-1,1,-4
9720,4130392264,1,10716,0.3999999999999986,16,62,43,11,11,1,8,1,-1,-8
9721,4210608394,1,9088,1.8000000000000007,22,21,9,8,74,-1,8,0,1,2
9722,3815295246,0,-10999,-1.8000000000000007,-15,21,33,-142,-28,-1,-9,-1,-1,-10
9723,4069574981,1,16657,2.1999999999999993,21,42,19,182,96,1,5,1,-1,0
9724,4169714071,0,-9478,-2.0,-11,18,27,-90,-67,1,-6,-1,1,-7
9725,4077963740,0,-16262,-2.0,-39,15,38,-109,-47,-1,-9,0,1,-3
9726,4146121227,0,-10067,-2.1999999999999993,-30,15,33,-36,-34,-1,-5,-1,-1,0
9727,4216900162,1,12312,2.5999999999999996,47,36,14,-10,-13,1,6,1,-1,3
9728,4162374318,1,12377,1.5999999999999996,31,36,16,-9,62,1,7,0,1,-1
9729,4181772980,1,15139,2.0,46,43,18,12,81,1,8,0,1,2
9730,4172335842,0,-5948,-0.5999999999999996,-25,18,31,-15,-33,1,-5,0,1,10
9731,4157655797,0,-14544,-1.799999999999999,-29,7,29,-154,-28,-1,-8,0,1,-13
9732,4130392837,0,-3708,-1.0,-5,29,28,-51,2,1,-4,-1,1,-1
9733,3998272268,1,14476,2.1999999999999993,40,40,19,38,19,1,3,1,-1,11
9734,4257270550,0,-667,-0.3999999999999986,-21,30,41,53,30,-1,-7,-1,-1,-9
9735,4106799972,1,11143,1.0,14,26,13,31,20,1,7,0,1,3
9736,4068002706,1,11627,1.8000000000000007,7,35,29,109,80,1,7,1,1,-3
9737,4205890511,0,741,-0.1999999999999993,-10,35,36,56,64,1,-2,-1,-1,-22
9738,4196977690,0,-5149,-1.1999999999999993,-7,10,19,-100,11,1,0,0,-1,-5
9739,4154510394,1,10431,1.6000000000000014,30,33,15,30,-7,1,8,1,1,4
9740,4144548938,0,-6067,-1.0,-5,28,25,-1,-97,1,-7,-1,-1,4
9741,3973106817,1,15841,1.799999999999999,25,24,9,126,77,1,10,0,1,8
9742,4135636101,1,11980,1.6000000000000014,22,34,18,-2,40,1,9,1,-1,8
9743,4066954377,1,8262,1.3999999999999986,40,36,16,-56,4,1,2,0,1,4
9744,4065381609,0,-4708,-1.0,-10,12,18,-3,-31,-1,-1,-1,-1,3
9745,4183346624,1,6825,1.0,4,21,11,3,26,1,3,0,1,-10
9746,4206939677,1,12073,1.799999999999999,18,16,5,59,50,1,9,0,1,3
9747,4094217830,1,9352,0.8000000000000007,31,38,25,-65,25,-1,7,1,1,-10
9748,4151889512,0,-10527,-1.4000000000000004,-28,19,32,-10,-59,-1,-9,-1,-1,-9
9749,4092120716,1,15220,2.0,28,27,6,113,16,1,8,0,1,6
9750,4103130777,0,-6447,-1.2000000000000002,-4,4,9,-103,7,-1,-5,0,-1,-1
9751,4123578016,1,6633,1.5999999999999979,25,44,43,86,-18,1,0,1,-1,6
9752,4152938178,1,7317,1.799999999999999,13,12,7,46,47,1,6,0,1,3
9753,4206939873,1,10401,1.3999999999999986,12,15,3,97,13,1,4,0,-1,2
9754,4007710455,1,13661,2.0,30,32,9,100,23,1,4,0,1,10
9755,4116238089,0,-9752,-1.5999999999999996,-44,17,34,15,24,1,-4,-1,1,0
9756,3930115939,0,556,-1.0,14,32,24,-102,-16,1,-6,-1,1,-6
9757,3973107603,1,12918,1.8000000000000007,27,35,13,12,40,1,4,1,1,12
9758,4209037227,1,2886,0.5999999999999996,16,38,25,-6,-56,1,2,1,-1,14
9759,4088450991,0,-12763,-2.1999999999999993,-54,20,49,36,-10,-1,-5,-1,-1,-4
9760,4074819525,1,8809,0.5999999999999996,38,37,24,-13,-59,1,6,1,1,14
9761,4068003818,1,9276,1.799999999999999,39,30,11,-31,11,1,2,1,1,-4
9762,4084256820,1,8686,0.7999999999999989,28,22,9,4,92,1,7,-1,1,6
9763,4123578461,0,-11109,-1.5999999999999996,-25,13,30,31,-87,-1,-6,-1,-1,4
9764,3993555077,1,2449,1.0,8,42,39,112,-98,-1,-1,1,-1,-3
9765,4204318948,0,-7432,-1.3999999999999986,-8,22,31,9,-24,-1,-7,-1,-1,-5
9766,4121481703,0,-10755,-2.000000000000001,-27,5,19,-64,-45,-1,-6,0,-1,-6
9767,4093170233,1,7261,1.1999999999999993,32,27,13,-85,23,-1,6,1,1,-14
9768,4016099908,1,13966,0.3999999999999986,58,52,30,65,48,1,8,-1,-1,4
9769,4176532132,0,-7737,-2.0,-20,20,27,-32,-33,1,-3,-1,-1,-11
9770,4069577429,1,13346,1.5999999999999996,24,36,12,79,62,1,6,0,1,-6
9771,4129346276,0,-4897,-0.8000000000000007,-5,27,31,80,39,1,-3,-1,-1,-9
9772,4157133555,0,-6532,0.20000000000000107,-18,27,38,42,-65,-1,-5,1,-1,-13
9773,4113093377,0,-19250,-2.4000000000000004,-50,14,36,-15,-56,-1,-9,-1,1,6
9774,4086878989,0,-8348,-2.0,-21,21,37,-52,-9,1,-4,-1,1,6
9775,4062761823,1,10602,1.200000000000001,28,36,13,84,95,1,9,0,1,4
9776,4079014832,1,7380,1.0,31,18,11,-19,3,1,5,1,-1,7
9777,4051751862,0,-8292,-1.3999999999999986,-23,7,22,-22,-27,-1,-3,0,-1,-2
9778,4223718345,1,6301,1.0,21,34,23,-11,-2,1,6,0,-1,18
9779,4084257753,0,-17847,-3.200000000000001,-32,8,34,-177,-76,-1,-9,0,-1,0
9780,3807958057,0,-3802,-0.5999999999999996,-5,30,23,-54,25,-1,-3,-1,1,-7
9781,3935360085,1,11723,1.5999999999999996,26,27,12,45,78,-1,4,1,-1,6
9782,4140880996,0,-6089,-1.1999999999999993,-25,33,39,36,-35,1,-5,-1,1,7
9783,4147172485,1,13746,2.400000000000002,37,33,17,34,-10,-1,5,1,-1,11
9784,4207465648,1,14414,2.0,20,26,5,79,16,1,6,0,1,0
9785,4107850939,1,14553,2.4000000000000004,70,37,9,12,-33,1,7,1,-1,-10
9786,3933263071,1,14330,1.799999999999999,23,21,7,-16,71,1,8,1,1,5
9787,4168668409,1,8278,1.0,28,33,22,-57,89,1,5,0,-1,-12
9788,4147172691,0,-3250,-1.0,7,42,34,-1,16,1,-4,-1,1,24
9789,4069578340,1,9879,1.4000000000000004,21,31,16,-58,47,1,4,1,-1,14
9790,4147173062,1,2381,1.1999999999999993,22,43,45,8,-63,-1,-1,-1,1,-20
9791,4146648808,0,-4875,-0.8000000000000007,-17,15,21,-17,-19,-1,-2,0,-1,-4
9792,4258846511,1,5945,1.1999999999999993,4,15,7,77,2,1,2,0,1,1
9793,4159231907,1,6438,1.0,28,26,9,-26,-17,1,1,0,-1,-8
9794,4206942136,1,10782,1.3999999999999986,8,38,25,40,71,-1,8,1,1,7
9795,4212185021,0,-9706,-1.5999999999999996,-16,4,14,-38,-45,-1,-5,0,-1,0
9796,4097890256,1,12904,2.0,30,45,27,60,47,1,6,1,1,10
9797,4071151590,1,9634,2.0,35,37,24,-31,-29,-1,4,1,1,1
9798,4193835015,0,-6929,-1.4000000000000004,-41,19,28,-38,42,1,-6,-1,-1,-19
9799,4134066205,0,-9962,-0.5999999999999996,-26,26,36,54,-46,-1,-9,-1,1,-9
9800,4181776463,1,4296,1.200000000000001,8,24,26,-33,-27,1,5,1,1,0
9801,4085307553,0,-8386,-1.4000000000000004,-24,35,35,-82,-22,-1,-7,-1,1,-7
9802,4129347817,0,-9434,-1.799999999999999,-17,20,31,-5,-51,-1,-7,-1,-1,9
9803,4147697909,0,-14082,-2.1999999999999993,-38,19,32,-39,-87,1,-7,-1,-1,-1
9804,3674790198,1,6077,0.40000000000000036,1,12,9,35,2,1,3,0,1,-1
9805,4177058283,1,10830,1.6000000000000014,27,31,15,54,78,-1,2,1,-1,1
9806,4199078427,1,8113,1.8000000000000007,23,23,10,16,13,-1,4,1,1,-9
9807,4194359903,1,2503,0.1999999999999993,2,41,37,-41,21,1,2,1,-1,10
9808,4070103702,1,10086,1.200000000000001,22,37,15,-3,41,1,8,0,-1,15
9809,4081638041,1,8192,0.7999999999999989,6,38,27,18,50,1,4,1,1,11
9810,4112571125,1,4644,0.40000000000000036,24,50,43,20,-30,1,5,0,-1,-5
9811,4098939662,0,-10447,-1.5999999999999996,-30,16,25,-53,-35,1,-8,-1,1,-8
9812,4129348378,1,5363,1.0,11,18,8,16,25,1,1,0,1,4
9813,3955809185,0,-11796,-1.5999999999999996,-33,13,37,-56,7,1,-9,-1,1,-5
9814,4114668480,1,12774,1.5999999999999996,20,23,12,55,77,1,7,1,-1,11
9815,4170243051,1,11805,1.0,31,35,14,-64,36,1,7,1,1,3
9816,4130397217,0,-11692,-2.0,-51,11,29,94,-6,-1,-8,-1,1,-12
9817,4071152811,0,-7044,-1.1999999999999993,-38,21,32,-2,16,1,-5,-1,1,0
9818,4103134424,0,-13882,-2.1999999999999993,-42,24,41,-35,-34,1,-8,-1,1,-8
9819,4083211500,1,9485,1.5999999999999996,26,26,12,43,32,-1,2,1,1,-2
9820,4196982118,1,16063,2.0,24,28,13,-22,150,1,10,1,-1,5
9821,4258848133,0,-7865,-0.5999999999999979,-5,30,37,-43,-45,1,-4,0,1,4
9822,4157660592,1,6220,1.0,-1,9,6,47,26,1,3,0,-1,0
9823,4115717578,0,-6427,-2.200000000000001,0,24,31,33,-56,1,-2,-1,-1,-8
9824,4080590283,1,15689,2.4000000000000004,35,30,7,211,41,1,7,0,1,1
9825,4109950440,1,3969,0.3999999999999986,4,69,56,31,39,1,5,1,-1,5
9826,4134592028,0,-8112,-1.4000000000000004,-40,9,26,20,-38,-1,-4,0,-1,13
9827,4073250417,1,15657,2.3999999999999986,76,51,16,36,43,1,8,0,1,20
9828,4063288969,0,-10287,-1.0,-8,14,23,-57,-21,-1,-7,-1,-1,3
9829,4149796493,0,-4471,-1.4000000000000004,-19,9,19,6,9,1,1,-1,1,-6
9830,4152417936,1,11089,1.799999999999999,40,40,20,89,-4,1,4,0,1,-2
9831,4063813285,1,10794,2.0,7,20,6,69,14,1,5,0,1,7
9832,4105756519,0,-5436,-1.0,-15,52,74,-18,18,-1,-3,-1,-1,12
